"Embassy","Year","Month","Full MRN of last cable of that month","Day of last cable","MRN number","Days into the year","Per day that year","Actual number of cables that month","Trafficking cables this year"
"Tegucigalpa",2003,9,"03TEGUCIGALPA2302",29,2302,272,8.463235294,23,
"Tegucigalpa",2003,10,"03TEGUCIGALPA2564",31,2564,304,8.434210526,20,
"Tegucigalpa",2003,11,"03TEGUCIGALPA2792",28,2792,332,8.409638554,17,
"Tegucigalpa",2003,12,"03TEGUCIGALPA2997",30,2997,364,8.233516484,28,
"Tegucigalpa",2004,1,"04TEGUCIGALPA236",30,236,30,7.866666667,26,20
"Tegucigalpa",2004,2,"04TEGUCIGALPA468",27,468,58,8.068965517,27,
"Tegucigalpa",2004,3,"04TEGUCIGALPA752",31,752,90,8.355555556,29,
"Tegucigalpa",2004,4,"04TEGUCIGALPA966",27,966,117,8.256410256,33,
"Tegucigalpa",2004,5,"04TEGUCIGALPA1207",25,1207,145,8.324137931,16,
"Tegucigalpa",2004,6,"04TEGUCIGALPA1467",30,1467,181,8.104972376,19,
"Tegucigalpa",2004,7,"04TEGUCIGALPA1674",30,1674,211,7.933649289,21,
"Tegucigalpa",2004,9,"04TEGUCIGALPA2722",24,2722,267,10.19475655,14,
"Tegucigalpa",2004,10,"04TEGUCIGALPA2435",29,2435,302,8.062913907,28,
"Tegucigalpa",2004,11,"04TEGUCIGALPA2646",26,2646,330,8.018181818,20,
"Tegucigalpa",2004,12,"04TEGUCIGALPA2873",30,2873,364,7.892857143,20,
"Tegucigalpa",2005,1,"05TEGUCIGALPA183",28,183,28,6.535714286,13,20
"Tegucigalpa",2005,2,"05TEGUCIGALPA444",28,444,59,7.525423729,25,
"Tegucigalpa",2005,3,"05TEGUCIGALPA697",31,697,90,7.744444444,30,
"Tegucigalpa",2005,4,"05TEGUCIGALPA900",27,900,117,7.692307692,38,
"Tegucigalpa",2005,5,"05TEGUCIGALPA1091",20,1091,140,7.792857143,17,
"Tegucigalpa",2005,6,"05TEGUCIGALPA1389",30,1389,181,7.674033149,37,
"Tegucigalpa",2005,7,"05TEGUCIGALPA1566",29,1566,210,7.457142857,31,
"Tegucigalpa",2005,8,"05TEGUCIGALPA1802",31,1802,243,7.41563786,46,
"Tegucigalpa",2005,9,"05TEGUCIGALPA2038",30,2038,273,7.465201465,45,
"Tegucigalpa",2005,10,"05TEGUCIGALPA2229",31,2229,304,7.332236842,35,
"Tegucigalpa",2005,11,"05TEGUCIGALPA2425",30,2425,334,7.260479042,53,
"Tegucigalpa",2005,12,"05TEGUCIGALPA2604",30,2604,364,7.153846154,38,
"Tegucigalpa",2006,1,"06TEGUCIGALPA193",31,193,31,6.225806452,9,6
"Tegucigalpa",2006,2,"06TEGUCIGALPA355",24,355,55,6.454545455,6,
"Tegucigalpa",2006,3,"06TEGUCIGALPA623",30,623,89,7,15,
"Tegucigalpa",2006,4,"06TEGUCIGALPA743",21,743,111,6.693693694,4,
"Tegucigalpa",2006,5,"06TEGUCIGALPA985",31,985,151,6.523178808,9,
"Tegucigalpa",2006,6,"06TEGUCIGALPA1179",30,1179,181,6.513812155,9,
"Tegucigalpa",2006,7,"06TEGUCIGALPA1345",28,1345,209,6.435406699,8,
"Tegucigalpa",2006,8,"06TEGUCIGALPA1559",25,1559,237,6.578059072,10,
"Tegucigalpa",2006,9,"06TEGUCIGALPA1847",29,1847,272,6.790441176,4,
"Tegucigalpa",2006,10,"06TEGUCIGALPA2057",30,2057,303,6.788778878,13,
"Tegucigalpa",2006,11,"06TEGUCIGALPA2232",27,2232,331,6.743202417,6,
"Tegucigalpa",2006,12,"06TEGUCIGALPA2393",29,2393,363,6.592286501,10,
"Tegucigalpa",2007,1,"07TEGUCIGALPA170",26,170,26,6.538461538,12,10
"Tegucigalpa",2007,2,"07TEGUCIGALPA368",26,368,57,6.456140351,6,
"Tegucigalpa",2007,3,"07TEGUCIGALPA509",22,509,81,6.283950617,9,
"Tegucigalpa",2007,4,"07TEGUCIGALPA703",26,703,116,6.060344828,6,
"Tegucigalpa",2007,5,"07TEGUCIGALPA966",31,966,151,6.397350993,8,
"Tegucigalpa",2007,6,"07TEGUCIGALPA1154",29,1154,180,6.411111111,3,
"Tegucigalpa",2007,7,"07TEGUCIGALPA1300",31,1300,212,6.132075472,7,
"Tegucigalpa",2007,8,"07TEGUCIGALPA1484",30,1484,242,6.132231405,9,
"Tegucigalpa",2007,10,"07TEGUCIGALPA1694",23,1694,296,5.722972973,3,
"Tegucigalpa",2007,11,"07TEGUCIGALPA1846",30,1846,334,5.526946108,10,
"Tegucigalpa",2007,12,"07TEGUCIGALPA1945",27,1945,361,5.387811634,12,
"Tegucigalpa",2008,1,"08TEGUCIGALPA89",28,89,28,3.178571429,10,11
"Tegucigalpa",2008,2,"08TEGUCIGALPA171",27,171,58,2.948275862,7,
"Tegucigalpa",2008,3,"08TEGUCIGALPA297",31,297,90,3.3,12,
"Tegucigalpa",2008,4,"08TEGUCIGALPA407",29,407,119,3.420168067,10,
"Tegucigalpa",2008,5,"08TEGUCIGALPA518",30,518,150,3.453333333,13,
"Tegucigalpa",2008,6,"08TEGUCIGALPA608",27,608,178,3.415730337,15,
"Tegucigalpa",2008,7,"08TEGUCIGALPA718",31,718,212,3.386792453,20,
"Tegucigalpa",2008,8,"08TEGUCIGALPA799",29,799,241,3.315352697,10,
"Tegucigalpa",2008,9,"08TEGUCIGALPA886",24,886,267,3.31835206,14,
"Tegucigalpa",2008,10,"08TEGUCIGALPA982",31,982,304,3.230263158,17,
"Tegucigalpa",2008,11,"08TEGUCIGALPA1073",30,1073,334,3.21257485,20,
"Tegucigalpa",2008,12,"08TEGUCIGALPA1152",22,1152,356,3.235955056,19,
"Tegucigalpa",2009,1,"09TEGUCIGALPA64",29,64,29,2.206896552,14,31
"Tegucigalpa",2009,2,"09TEGUCIGALPA128",27,128,58,2.206896552,14,
"Tegucigalpa",2009,3,"09TEGUCIGALPA227",31,227,90,2.522222222,20,
"Tegucigalpa",2009,4,"09TEGUCIGALPA298",30,298,120,2.483333333,11,
"Tegucigalpa",2009,5,"09TEGUCIGALPA405",29,405,149,2.718120805,23,
"Tegucigalpa",2009,6,"09TEGUCIGALPA521",30,521,181,2.878453039,41,
"Tegucigalpa",2009,7,"09TEGUCIGALPA688",31,688,212,3.245283019,89,
"Tegucigalpa",2009,8,"09TEGUCIGALPA860",31,860,243,3.53909465,71,
"Tegucigalpa",2009,9,"09TEGUCIGALPA996",30,996,273,3.648351648,72,
"Tegucigalpa",2009,10,"09TEGUCIGALPA1095",30,1095,303,3.613861386,38,
"Tegucigalpa",2009,11,"09TEGUCIGALPA1231",30,1231,334,3.685628743,60,
"Tegucigalpa",2009,12,"09TEGUCIGALPA1336",30,1336,364,3.67032967,41,
"Tegucigalpa",2010,1,"10TEGUCIGALPA99",29,99,29,3.413793103,33,8
"Tegucigalpa",2010,2,"10TEGUCIGALPA185",26,185,57,3.245614035,35,
"Tehran",1972,2,"72TEHRAN1164",25,1164,56,20.78571429,1,0
"Tehran",1972,3,"72TEHRAN1381",9,1381,68,20.30882353,1,
"Tehran",1972,8,"72TEHRAN5055",22,5055,234,21.6025641,2,
"Tehran",1973,4,"73TEHRAN2077",2,2077,92,22.57608696,1,0
"Tehran",1973,10,"73TEHRAN7005",2,7005,275,25.47272727,1,
"Tehran",1973,11,"73TEHRAN8233",21,8233,325,25.33230769,1,
"Tehran",1975,3,"75TEHRAN2069",4,2069,63,32.84126984,1,0
"Tehran",1978,1,"78TEHRAN389",11,389,11,35.36363636,1,0
"Tehran",1979,8,"79TEHRAN8980",13,8980,225,39.91111111,1,0
"Tehran",1979,9,"79TEHRAN12130",17,12130,260,46.65384615,1,
"Tehran",1979,10,"79TEHRAN11319",26,11319,299,37.85618729,2,
"Telaviv",1985,6,"85TELAVIV8792",12,8792,163,53.93865031,1,0
"Telaviv",1985,10,"85TELAVIV15214",21,15214,294,51.74829932,1,
"Telaviv",1989,9,"89TELAVIV14032",29,14032,272,51.58823529,1,0
"Telaviv",1991,11,"91TELAVIV15380",25,15380,329,46.74772036,1,0
"Telaviv",1992,5,"92TELAVIV6841",14,6841,134,51.05223881,1,0
"Telaviv",1995,10,"95TELAVIV16873",23,16873,296,57.00337838,2,0
"Telaviv",1996,1,"96TELAVIV267",8,267,8,33.375,1,0
"Telaviv",1998,11,"98TELAVIV15545",25,15545,329,47.24924012,1,0
"Telaviv",1999,8,"99TELAVIV12144",27,12144,239,50.81171548,1,0
"Telaviv",1999,12,"99TELAVIV15987",16,15987,350,45.67714286,1,
"Telaviv",2000,8,"00TELAVIV4462",24,4462,236,18.90677966,1,0
"Telaviv",2001,7,"01TELAVIV4047",27,4047,208,19.45673077,1,0
"Telaviv",2004,3,"04TELAVIV1953",31,1953,90,21.7,103,2
"Telaviv",2004,4,"04TELAVIV2473",30,2473,120,20.60833333,73,
"Telaviv",2004,12,"04TELAVIV6672",30,6672,364,18.32967033,80,
"Telaviv",2005,1,"05TELAVIV571",31,571,31,18.41935484,67,12
"Telaviv",2005,2,"05TELAVIV1173",28,1173,59,19.88135593,69,
"Telaviv",2005,3,"05TELAVIV1956",30,1956,89,21.97752809,90,
"Telaviv",2005,4,"05TELAVIV2698",29,2698,119,22.67226891,72,
"Telaviv",2005,5,"05TELAVIV3256",31,3256,151,21.56291391,64,
"Telaviv",2005,7,"05TELAVIV4729",29,4729,210,22.51904762,70,
"Telaviv",2005,8,"05TELAVIV5360",31,5360,243,22.05761317,101,
"Telaviv",2005,9,"05TELAVIV5932",30,5932,273,21.72893773,54,
"Telaviv",2005,10,"05TELAVIV6250",31,6250,304,20.55921053,36,
"Telaviv",2005,11,"05TELAVIV6710",30,6710,334,20.08982036,61,
"Telaviv",2005,12,"05TELAVIV7113",30,7113,364,19.54120879,55,
"Telaviv",2006,1,"06TELAVIV456",31,456,31,14.70967742,74,40
"Telaviv",2006,2,"06TELAVIV859",28,859,59,14.55932203,86,
"Telaviv",2006,4,"06TELAVIV1685",28,1685,118,14.27966102,88,
"Telaviv",2006,6,"06TELAVIV2644",30,2644,181,14.60773481,87,
"Telaviv",2006,8,"06TELAVIV3485",31,3485,243,14.34156379,95,
"Telaviv",2006,11,"06TELAVIV4695",30,4695,334,14.05688623,59,
"Telaviv",2006,12,"06TELAVIV5007",29,5007,363,13.79338843,51,
"Telaviv",2007,3,"07TELAVIV984",30,984,89,11.05617978,82,12
"Telaviv",2007,4,"07TELAVIV1263",30,1263,120,10.525,51,
"Telaviv",2007,5,"07TELAVIV1579",31,1579,151,10.45695364,71,
"Telaviv",2007,9,"07TELAVIV2874",28,2874,271,10.60516605,67,
"Telaviv",2008,2,"08TELAVIV479",29,479,60,7.983333333,78,5
"Telaviv",2008,3,"08TELAVIV742",31,742,90,8.244444444,70,
"Telaviv",2008,6,"08TELAVIV1400",30,1400,181,7.73480663,100,
"Telaviv",2008,8,"08TELAVIV1984",29,1984,241,8.232365145,107,
"Telaviv",2008,10,"08TELAVIV2433",31,2433,304,8.003289474,87,
"Telaviv",2008,11,"08TELAVIV2647",28,2647,332,7.972891566,106,
"Telaviv",2009,4,"09TELAVIV958",30,958,120,7.983333333,96,8
"Telaviv",2009,6,"09TELAVIV1398",30,1398,181,7.723756906,112,
"Telaviv",2009,9,"09TELAVIV2149",30,2149,273,7.871794872,91,
"Telaviv",2009,10,"09TELAVIV2388",30,2388,303,7.881188119,102,
"Telaviv",2009,12,"09TELAVIV2851",31,2851,365,7.810958904,108,
"Thehague",1985,12,"85THEHAGUE8873",16,8873,350,25.35142857,1,0
"Thehague",2000,6,"00THEHAGUE2000",30,2000,181,11.04972376,54,2
"Thehague",2001,11,"01THEHAGUE3267",7,3267,311,10.50482315,1,0
"Thehague",2003,6,"03THEHAGUE1680",27,1680,178,9.438202247,43,11
"Thehague",2003,7,"03THEHAGUE1930",31,1930,212,9.103773585,51,
"Thehague",2003,8,"03THEHAGUE2200",29,2200,241,9.128630705,33,
"Thehague",2003,9,"03THEHAGUE2484",30,2484,273,9.098901099,45,
"Thehague",2003,10,"03THEHAGUE2750",31,2750,304,9.046052632,46,
"Thehague",2003,11,"03THEHAGUE2983",28,2983,332,8.984939759,47,
"Thehague",2003,12,"03THEHAGUE3201",31,3201,365,8.769863014,36,
"Thehague",2004,1,"04THEHAGUE251",30,251,30,8.366666667,33,27
"Thehague",2004,2,"04THEHAGUE507",27,507,58,8.74137931,32,
"Thehague",2004,3,"04THEHAGUE825",31,825,90,9.166666667,58,
"Thehague",2004,4,"04THEHAGUE1070",27,1070,117,9.145299145,33,
"Thehague",2004,5,"04THEHAGUE1271",26,1271,146,8.705479452,30,
"Thehague",2004,6,"04THEHAGUE1639",30,1639,181,9.055248619,48,
"Thehague",2004,7,"04THEHAGUE1924",30,1924,211,9.118483412,82,
"Thehague",2004,8,"04THEHAGUE2172",31,2172,243,8.938271605,36,
"Thehague",2004,9,"04THEHAGUE2496",30,2496,273,9.142857143,62,
"Thehague",2004,10,"04THEHAGUE2784",29,2784,302,9.218543046,57,
"Thehague",2004,11,"04THEHAGUE3098",26,3098,330,9.387878788,41,
"Thehague",2004,12,"04THEHAGUE3350",29,3350,363,9.228650138,41,
"Thehague",2005,1,"05THEHAGUE235",31,235,31,7.580645161,7,5
"Thehague",2005,2,"05THEHAGUE540",28,540,59,9.152542373,11,
"Thehague",2005,3,"05THEHAGUE831",30,831,89,9.337078652,3,
"Thehague",2005,4,"05THEHAGUE1073",21,1073,111,9.666666667,8,
"Thehague",2005,5,"05THEHAGUE1434",26,1434,146,9.821917808,3,
"Thehague",2005,6,"05THEHAGUE1855",30,1855,181,10.24861878,10,
"Thehague",2005,7,"05THEHAGUE2080",29,2080,210,9.904761905,18,
"Thehague",2005,8,"05THEHAGUE2318",24,2318,236,9.822033898,16,
"Thehague",2005,9,"05THEHAGUE2651",30,2651,273,9.710622711,32,
"Thehague",2005,10,"05THEHAGUE2959",31,2959,304,9.733552632,40,
"Thehague",2005,11,"05THEHAGUE3206",30,3206,334,9.598802395,35,
"Thehague",2005,12,"05THEHAGUE3406",28,3406,362,9.408839779,24,
"Thehague",2006,1,"06THEHAGUE210",31,210,31,6.774193548,50,15
"Thehague",2006,2,"06THEHAGUE450",28,450,59,7.627118644,59,
"Thehague",2006,3,"06THEHAGUE701",31,701,90,7.788888889,79,
"Thehague",2006,4,"06THEHAGUE960",28,960,118,8.13559322,72,
"Thehague",2006,5,"06THEHAGUE1227",31,1227,151,8.125827815,79,
"Thehague",2006,6,"06THEHAGUE1473",30,1473,181,8.138121547,110,
"Thehague",2006,7,"06THEHAGUE1666",31,1666,212,7.858490566,51,
"Thehague",2006,8,"06THEHAGUE1924",31,1924,243,7.917695473,82,
"Thehague",2006,9,"06THEHAGUE2140",29,2140,272,7.867647059,93,
"Thehague",2006,10,"06THEHAGUE2337",31,2337,304,7.6875,70,
"Thehague",2006,11,"06THEHAGUE2526",30,2526,334,7.562874251,83,
"Thehague",2006,12,"06THEHAGUE2665",29,2665,363,7.341597796,59,
"Thehague",2007,1,"07THEHAGUE180",31,180,31,5.806451613,42,3
"Thehague",2007,2,"07THEHAGUE374",28,374,59,6.338983051,52,
"Thehague",2007,3,"07THEHAGUE586",28,586,87,6.735632184,24,
"Thehague",2007,4,"07THEHAGUE795",27,795,117,6.794871795,33,
"Thehague",2007,5,"07THEHAGUE1023",31,1023,151,6.774834437,74,
"Thehague",2007,6,"07THEHAGUE1260",29,1260,180,7,39,
"Thehague",2007,7,"07THEHAGUE1424",30,1424,211,6.748815166,26,
"Thehague",2007,8,"07THEHAGUE1615",31,1615,243,6.646090535,17,
"Thehague",2007,9,"07THEHAGUE1811",28,1811,271,6.682656827,30,
"Thehague",2007,10,"07THEHAGUE1952",30,1952,303,6.442244224,32,
"Thehague",2007,11,"07THEHAGUE2025",30,2025,334,6.062874251,37,
"Thehague",2007,12,"07THEHAGUE2095",27,2095,361,5.8033241,20,
"Thehague",2008,1,"08THEHAGUE89",30,89,30,2.966666667,19,3
"Thehague",2008,2,"08THEHAGUE200",29,200,60,3.333333333,35,
"Thehague",2008,3,"08THEHAGUE302",28,302,87,3.471264368,32,
"Thehague",2008,4,"08THEHAGUE377",29,377,119,3.168067227,24,
"Thehague",2008,5,"08THEHAGUE463",30,463,150,3.086666667,27,
"Thehague",2008,6,"08THEHAGUE563",30,563,181,3.110497238,29,
"Thehague",2008,7,"08THEHAGUE644",29,644,210,3.066666667,35,
"Thehague",2008,8,"08THEHAGUE726",28,726,240,3.025,13,
"Thehague",2008,9,"08THEHAGUE820",30,820,273,3.003663004,28,
"Thehague",2008,10,"08THEHAGUE920",31,920,304,3.026315789,27,
"Thehague",2008,12,"08THEHAGUE1050",24,1050,358,2.932960894,20,
"Thehague",2009,1,"09THEHAGUE71",30,71,30,2.366666667,13,2
"Thehague",2009,2,"09THEHAGUE145",27,145,58,2.5,29,
"Thehague",2009,3,"09THEHAGUE212",27,212,86,2.465116279,26,
"Thehague",2009,4,"09THEHAGUE271",24,271,114,2.377192982,20,
"Thehague",2009,5,"09THEHAGUE324",29,324,149,2.174496644,22,
"Thehague",2009,6,"09THEHAGUE376",26,376,177,2.124293785,15,
"Thehague",2009,7,"09THEHAGUE464",30,464,211,2.199052133,26,
"Thehague",2009,8,"09THEHAGUE518",31,518,243,2.131687243,11,
"Thehague",2009,9,"09THEHAGUE584",28,584,271,2.15498155,26,
"Thehague",2009,10,"09THEHAGUE659",30,659,303,2.174917492,26,
"Thehague",2009,11,"09THEHAGUE719",27,719,331,2.172205438,19,
"Thehague",2009,12,"09THEHAGUE768",23,768,357,2.151260504,17,
"Thehague",2010,2,"10THEHAGUE122",26,122,57,2.140350877,22,1
"Thessaloniki",2008,2,"08THESSALONIKI14",29,14,60,0.233333333,43,6
"Thessaloniki",2009,6,"09THESSALONIKI30",30,30,181,0.165745856,20,8
"Thessaloniki",2009,11,"09THESSALONIKI52",30,52,334,0.155688623,33,
"Tirana",1997,8,"97TIRANA1976",8,1976,220,8.981818182,1,0
"Tirana",1997,12,"97TIRANA3065",31,3065,365,8.397260274,1,
"Tirana",2006,3,"06TIRANA313",28,313,87,3.597701149,2,5
"Tirana",2006,4,"06TIRANA420",27,420,117,3.58974359,6,
"Tirana",2006,5,"06TIRANA564",30,564,150,3.76,13,
"Tirana",2006,6,"06TIRANA684",29,684,180,3.8,13,
"Tirana",2006,7,"06TIRANA798",28,798,209,3.818181818,6,
"Tirana",2006,8,"06TIRANA881",21,881,233,3.78111588,7,
"Tirana",2006,9,"06TIRANA996",22,996,265,3.758490566,3,
"Tirana",2006,11,"06TIRANA1209",27,1209,331,3.652567976,2,
"Tirana",2007,1,"07TIRANA81",31,81,31,2.612903226,1,6
"Tirana",2007,3,"07TIRANA173",2,173,61,2.836065574,1,
"Tirana",2007,7,"07TIRANA674",27,674,208,3.240384615,1,
"Tirana",2007,11,"07TIRANA1013",30,1013,334,3.032934132,11,
"Tirana",2007,12,"07TIRANA1090",31,1090,365,2.98630137,15,
"Tirana",2008,1,"08TIRANA67",26,67,26,2.576923077,16,11
"Tirana",2008,2,"08TIRANA161",29,161,60,2.683333333,24,
"Tirana",2008,3,"08TIRANA252",31,252,90,2.8,30,
"Tirana",2008,4,"08TIRANA345",29,345,119,2.899159664,15,
"Tirana",2008,5,"08TIRANA406",30,406,150,2.706666667,17,
"Tirana",2008,6,"08TIRANA488",30,488,181,2.696132597,15,
"Tirana",2008,7,"08TIRANA579",30,579,211,2.744075829,11,
"Tirana",2008,8,"08TIRANA653",26,653,238,2.743697479,7,
"Tirana",2008,9,"08TIRANA697",13,697,256,2.72265625,3,
"Tirana",2008,10,"08TIRANA787",31,787,304,2.588815789,11,
"Tirana",2008,11,"08TIRANA843",26,843,330,2.554545455,20,
"Tirana",2008,12,"08TIRANA919",31,919,365,2.517808219,20,
"Tirana",2009,1,"09TIRANA63",30,63,30,2.1,17,15
"Tirana",2009,2,"09TIRANA140",27,140,58,2.413793103,13,
"Tirana",2009,3,"09TIRANA189",27,189,86,2.197674419,17,
"Tirana",2009,4,"09TIRANA272",30,272,120,2.266666667,19,
"Tirana",2009,5,"09TIRANA326",29,326,149,2.187919463,9,
"Tirana",2009,6,"09TIRANA429",30,429,181,2.370165746,20,
"Tirana",2009,7,"09TIRANA518",31,518,212,2.443396226,9,
"Tirana",2009,8,"09TIRANA585",28,585,240,2.4375,5,
"Tirana",2009,9,"09TIRANA646",28,646,271,2.383763838,11,
"Tirana",2009,10,"09TIRANA701",26,701,299,2.344481605,9,
"Tirana",2009,11,"09TIRANA761",25,761,329,2.313069909,18,
"Tirana",2009,12,"09TIRANA827",30,827,364,2.271978022,12,
"Tirana",2010,1,"10TIRANA65",29,65,29,2.24137931,15,4
"Tirana",2010,2,"10TIRANA88",16,88,47,1.872340426,6,
"Tokyo",1985,1,"85TOKYO364",8,364,8,45.5,1,0
"Tokyo",1985,7,"85TOKYO13642",3,13642,184,74.14130435,1,
"Tokyo",1990,3,"90TOKYO3841",2,3841,61,62.96721311,1,0
"Tokyo",1991,2,"91TOKYO3087",22,3087,53,58.24528302,1,0
"Tokyo",1992,3,"92TOKYO4774",31,4774,90,53.04444444,1,0
"Tokyo",1993,6,"93TOKYO9361",20,9361,171,54.74269006,1,0
"Tokyo",1995,3,"95TOKYO3257",19,3257,78,41.75641026,1,0
"Tokyo",2005,3,"05TOKYO1458",14,1458,73,19.97260274,8,0
"Tokyo",2006,1,"06TOKYO536",31,536,31,17.29032258,26,8
"Tokyo",2006,2,"06TOKYO1079",28,1079,59,18.28813559,90,
"Tokyo",2006,3,"06TOKYO1742",31,1742,90,19.35555556,118,
"Tokyo",2006,4,"06TOKYO2353",30,2353,120,19.60833333,125,
"Tokyo",2006,5,"06TOKYO3004",31,3004,151,19.89403974,116,
"Tokyo",2006,6,"06TOKYO3660",30,3660,181,20.22099448,117,
"Tokyo",2006,7,"06TOKYO4275",31,4275,212,20.16509434,115,
"Tokyo",2006,8,"06TOKYO4998",31,4998,243,20.56790123,147,
"Tokyo",2006,9,"06TOKYO5695",29,5695,272,20.9375,116,
"Tokyo",2006,10,"06TOKYO6318",31,6318,304,20.78289474,132,
"Tokyo",2006,11,"06TOKYO6800",30,6800,334,20.35928144,112,
"Tokyo",2006,12,"06TOKYO7193",29,7193,363,19.815427,102,
"Tokyo",2007,1,"07TOKYO458",31,458,31,14.77419355,89,31
"Tokyo",2007,2,"07TOKYO865",28,865,59,14.66101695,82,
"Tokyo",2007,3,"07TOKYO1414",30,1414,89,15.88764045,128,
"Tokyo",2007,4,"07TOKYO1932",30,1932,120,16.1,125,
"Tokyo",2007,5,"07TOKYO2431",31,2431,151,16.09933775,107,
"Tokyo",2007,6,"07TOKYO2967",29,2967,180,16.48333333,126,
"Tokyo",2007,7,"07TOKYO3496",31,3496,212,16.49056604,112,
"Tokyo",2007,8,"07TOKYO4057",31,4057,243,16.69547325,128,
"Tokyo",2007,9,"07TOKYO4574",30,4574,273,16.75457875,91,
"Tokyo",2007,10,"07TOKYO5063",31,5063,304,16.65460526,126,
"Tokyo",2007,11,"07TOKYO5391",29,5391,333,16.18918919,106,
"Tokyo",2007,12,"07TOKYO5694",30,5694,364,15.64285714,110,
"Tokyo",2008,1,"08TOKYO262",31,262,31,8.451612903,118,13
"Tokyo",2008,2,"08TOKYO547",29,547,60,9.116666667,125,
"Tokyo",2008,3,"08TOKYO877",31,877,90,9.744444444,140,
"Tokyo",2008,4,"08TOKYO1185",30,1185,120,9.875,128,
"Tokyo",2008,5,"08TOKYO1496",30,1496,150,9.973333333,133,
"Tokyo",2008,6,"08TOKYO1798",30,1798,181,9.933701657,152,
"Tokyo",2008,7,"08TOKYO2115",31,2115,212,9.976415094,110,
"Tokyo",2008,8,"08TOKYO2379",29,2379,241,9.871369295,119,
"Tokyo",2008,9,"08TOKYO2737",30,2737,273,10.02564103,120,
"Tokyo",2008,10,"08TOKYO3051",31,3051,304,10.03618421,134,
"Tokyo",2008,11,"08TOKYO3266",30,3266,334,9.778443114,111,
"Tokyo",2008,12,"08TOKYO3544",30,3544,364,9.736263736,136,
"Tokyo",2009,1,"09TOKYO233",30,233,30,7.766666667,114,17
"Tokyo",2009,2,"09TOKYO458",27,458,58,7.896551724,121,
"Tokyo",2009,3,"09TOKYO730",31,730,90,8.111111111,148,
"Tokyo",2009,4,"09TOKYO1014",30,1014,120,8.45,134,
"Tokyo",2009,5,"09TOKYO1225",31,1225,151,8.112582781,111,
"Tokyo",2009,6,"09TOKYO1488",30,1488,181,8.220994475,137,
"Tokyo",2009,7,"09TOKYO1753",31,1753,212,8.268867925,104,
"Tokyo",2009,8,"09TOKYO2005",31,2005,243,8.251028807,115,
"Tokyo",2009,9,"09TOKYO2291",30,2291,273,8.391941392,113,
"Tokyo",2009,10,"09TOKYO2516",30,2516,303,8.303630363,118,
"Tokyo",2009,11,"09TOKYO2743",30,2743,334,8.21257485,97,
"Tokyo",2009,12,"09TOKYO2953",30,2953,364,8.112637363,99,
"Tokyo",2010,1,"10TOKYO189",31,189,31,6.096774194,103,1
"Tokyo",2010,2,"10TOKYO397",28,397,59,6.728813559,97,
"Toronto",2007,11,"07TORONTO457",29,457,333,1.372372372,33,2
"Toronto",2008,9,"08TORONTO288",30,288,273,1.054945055,39,5
"Toronto",2009,6,"09TORONTO147",30,147,181,0.812154696,42,2
"Tripoli",2004,12,"04TRIPOLI31",16,31,350,0.088571429,3,0
"Tripoli",2005,1,"05TRIPOLI4",9,4,9,0.444444444,1,1
"Tripoli",2005,3,"05TRIPOLI51",1,51,60,0.85,1,
"Tripoli",2005,8,"05TRIPOLI221",31,221,243,0.909465021,2,
"Tripoli",2005,9,"05TRIPOLI243",27,243,270,0.9,2,
"Tripoli",2005,11,"05TRIPOLI285",30,285,334,0.853293413,1,
"Tripoli",2005,12,"05TRIPOLI332",23,332,357,0.929971989,2,
"Tripoli",2006,5,"06TRIPOLI198",10,198,130,1.523076923,2,2
"Tripoli",2006,7,"06TRIPOLI378",31,378,212,1.783018868,7,
"Tripoli",2006,8,"06TRIPOLI454",31,454,243,1.868312757,7,
"Tripoli",2006,9,"06TRIPOLI539",24,539,267,2.018726592,14,
"Tripoli",2006,10,"06TRIPOLI614",25,614,298,2.060402685,12,
"Tripoli",2006,11,"06TRIPOLI686",23,686,327,2.097859327,8,
"Tripoli",2007,2,"07TRIPOLI170",19,170,50,3.4,2,0
"Tripoli",2007,4,"07TRIPOLI397",23,397,113,3.513274336,1,
"Tripoli",2007,5,"07TRIPOLI487",24,487,144,3.381944444,7,
"Tripoli",2007,7,"07TRIPOLI641",26,641,207,3.096618357,1,
"Tripoli",2007,8,"07TRIPOLI664",3,664,215,3.088372093,1,
"Tripoli",2007,9,"07TRIPOLI834",24,834,267,3.123595506,1,
"Tripoli",2007,10,"07TRIPOLI918",29,918,302,3.039735099,3,
"Tripoli",2007,11,"07TRIPOLI999",27,999,331,3.018126888,17,
"Tripoli",2007,12,"07TRIPOLI1066",31,1066,365,2.920547945,14,
"Tripoli",2008,1,"08TRIPOLI36",22,36,22,1.636363636,5,2
"Tripoli",2008,2,"08TRIPOLI157",27,157,58,2.706896552,12,
"Tripoli",2008,3,"08TRIPOLI266",31,266,90,2.955555556,16,
"Tripoli",2008,4,"08TRIPOLI340",24,340,114,2.98245614,10,
"Tripoli",2008,5,"08TRIPOLI411",22,411,142,2.894366197,11,
"Tripoli",2008,6,"08TRIPOLI506",27,506,178,2.842696629,19,
"Tripoli",2008,7,"08TRIPOLI614",30,614,211,2.909952607,25,
"Tripoli",2008,8,"08TRIPOLI680",29,680,241,2.821576763,9,
"Tripoli",2008,9,"08TRIPOLI755",25,755,268,2.817164179,8,
"Tripoli",2008,10,"08TRIPOLI856",30,856,303,2.825082508,16,
